split,query_index,ids
tuning,925,99654;11603;83160;44732;45244;44742;10802;28826;10966;26091
tuning,926,80786;80987;51342;64522;53237;76962;52650;67562;9160;16380
tuning,927,30359;32960;18738;14612;83064;70506;42618;83317;67200;71946
tuning,928,23086;62528;1022;87344;72814;95186;87572;20422;79764;73070
tuning,929,79764;12040;72814;12314;87572;87344;11310;59882;53586;54640
tuning,930,96134;7226;62428;69106;57078;37228;68040;74396;39286;75452
tuning,931,91918;91890;89917;89932;86754;90148;75354;81064;94570;84240
tuning,932,34536;62764;29568;24043;5072;26960;28397;9440;11774;67186
tuning,933,62322;48714;39936;49499;97662;83094;47902;52670;56312;55576
tuning,934,87344;95186;87572;62528;1022;59882;99344;46797;92644;54640
tuning,935,16650;8320;8480;15746;4642;7336;60400;2092;51792;48416
tuning,936,82682;85552;98853;5844;56460;15419;19526;17052;7451;85132
tuning,937,83160;50072;26091;44732;44742;65006;99654;11082;42864;11603
tuning,938,19640;19606;8166;57124;83184;468;79952;26780;94410;89432
tuning,939,49499;52670;85334;52296;47902;22500;48714;89377;30848;62738
tuning,940,30867;98960;98210;9310;1148;17819;23216;93591;50171;46784
tuning,941,9526;17572;11133;10176;10052;15392;14957;14339;12350;44296
tuning,942,20518;20866;45791;86026;19372;62560;3792;5094;5642;58322
tuning,943,20130;61408;42510;16750;14339;8410;29116;69979;56998;7754
tuning,944,85667;79576;84340;85087;84776;47642;23770;27838;27600;69562
tuning,945,69106;79646;7226;21694;85328;70131;89899;47806;51842;63343
tuning,946,15212;19396;17126;1046;32314;356;22960;29128;37074;72752
tuning,947,20902;3828;22306;3792;19372;51894;64852;25830;2592;20302
tuning,948,1906;98620;82328;99678;53286;26229;55364;88433;21616;44446
tuning,949,86016;87728;86259;168;58538;59762;33638;3290;32719;45174
tuning,950,28938;21581;91052;30848;19566;25782;17798;91798;56450;31876
tuning,951,96542;38168;19496;66842;68992;11722;22810;39406;72334;77426
tuning,952,29747;51174;97920;27437;29872;19449;35832;62764;50812;34536
tuning,953,94954;32080;37636;38334;71866;56930;35478;28064;45688;63343
tuning,954,45688;21884;43992;62428;75176;37636;86754;69106;96134;7226
tuning,955,98376;86754;98072;84240;98094;90148;632;91918;91890;89917
tuning,956,71154;71200;40373;76268;44410;56882;64051;70680;40772;90498
tuning,957,496;1330;3462;2500;32754;90605;65478;80668;7150;4819
tuning,958,97284;30090;69940;41244;81485;43970;91249;52334;3926;11010
tuning,959,61408;20130;59060;8410;30758;10860;30942;64834;64788;55686
tuning,960,6052;41434;3492;31412;56358;33748;26052;9644;69578;40364
tuning,961,33882;34716;28821;38482;36385;36532;55338;429;97374;69857
tuning,962,79764;12426;12040;53586;59882;99344;72814;46700;87572;73350
tuning,963,88986;58322;24160;89042;31210;48026;8032;4952;59078;76644
tuning,964,33354;28118;31392;34504;25102;8786;22566;72000;89894;4169
tuning,965,40779;40826;85460;85578;65614;19970;51666;32936;19958;11198
tuning,966,32687;40240;42260;39979;20532;59134;5384;36917;37282;10314
tuning,967,50008;97291;33801;49848;26970;23527;97218;25442;25424;92826
tuning,968,52234;52744;73644;946;73307;11014;23859;73590;14712;73438
tuning,969,12632;49986;97259;28188;97806;90119;59274;17819;11780;81145
tuning,970,98210;93591;98960;13892;30867;98376;12632;17819;4099;632
tuning,971,86754;75208;90148;31584;18736;98094;75354;84240;98072;98376
tuning,972,32160;72000;99464;90720;32120;34504;32270;89894;65370;31392
tuning,973,24362;23872;99916;24772;28204;95153;6152;54086;54014;89804
tuning,974,26574;23196;22160;14544;18868;24208;27818;80668;10528;7150
tuning,975,28376;15528;41092;90350;37220;37654;75858;32704;36288;26744
tuning,976,73908;71882;69794;70576;88358;5676;14132;11960;89506;56162
tuning,977,58974;59036;84210;48180;13550;69894;18878;35462;35728;24362
tuning,978,66928;84726;9762;20424;24362;37600;12984;164;11580;96484
tuning,979,10071;23428;61934;22;3600;3582;16100;44154;84074;19396
tuning,980,17572;9526;10176;10052;15392;11133;14957;61043;12406;26692
tuning,981,71066;70784;87554;34268;39232;26091;3944;38345;2362;48952
tuning,982,85667;84776;79576;84340;49396;67979;85087;23770;46014;53136
tuning,983,65998;94304;9376;27940;39220;68492;8322;4318;33149;43012
tuning,984,376;63880;340;99434;69619;36044;21016;19674;88388;7988
tuning,985,91374;91249;17326;82670;82744;17720;54806;56926;30310;31820
tuning,986,28938;656;21581;880;56450;40858;98338;91798;31275;14099
tuning,987,78164;97312;17368;97576;32016;81170;83741;1695;89838;89001
tuning,988,91918;91890;89917;89932;81064;84240;94434;96876;86754;94570
tuning,989,32642;32646;2014;4536;64051;71154;90498;99326;13846;70680
tuning,990,53906;76497;16776;80408;46752;28694;17819;88088;80338;80638
tuning,991,24826;16264;6851;6362;5946;27230;6824;55964;84162;39509
tuning,992,71066;70784;6278;10280;89501;9182;66074;2362;84748;39232
tuning,993,63762;63768;52650;3472;51950;65136;66242;77152;11504;66050
tuning,994,11419;6552;12764;7276;88561;6758;54812;8879;8854;11136
tuning,995,95352;58471;84528;95082;13614;73044;61762;64522;24690;10832
tuning,996,1144;26104;92358;13212;5946;76769;18320;75464;18814;28204
tuning,997,85152;33838;67380;70680;65444;41068;4750;6013;12884;26352
tuning,998,85667;84776;79576;84340;85087;67979;49396;35476;46014;69562
tuning,999,34536;62764;24043;26960;53766;46339;66098;19961;9235;81268
evaluation,0,33030;54541;94092;71694;22568;724;33556;3646;49174;57514
evaluation,1,24102;10472;22160;7504;71694;10528;13116;26574;14544;51572
evaluation,2,71066;70784;87554;3032;20424;74158;90146;91884;3164;56674
evaluation,3,62912;49986;3994;99952;42736;97259;97806;17048;60592;13892
evaluation,4,4963;52030;51743;12968;2906;86011;20406;25482;10822;89130
evaluation,5,15212;17126;19396;29128;1046;22960;32788;37074;18746;37084
evaluation,6,47920;6156;23718;420;15278;552;1324;33626;49838;77510
evaluation,7,214;1852;21046;40128;92036;86723;4358;86600;86011;2080
evaluation,8,4618;9124;9960;45170;994;4210;88238;33939;36338;50786
evaluation,9,29747;81268;29114;50812;3608;78784;41854;39401;46856;880
evaluation,10,22893;12840;2290;33270;98960;46752;69888;25168;94290;98194
evaluation,11,26350;35982;50678;71946;91865;19510;7998;552;59211;58822
evaluation,12,63450;62944;56370;94560;96056;19658;53850;15022;36390;54258
evaluation,13,26478;2868;64680;4592;31816;16080;89201;5298;34791;38750
evaluation,14,92856;52700;95621;6204;97698;6931;86618;26476;84519;5508
evaluation,15,4668;68932;42874;52698;5524;4554;3166;96796;10630;99582
evaluation,16,3444;49358;12154;95392;45450;70506;14748;25069;80747;21448
evaluation,17,81840;94877;90550;62182;21528;24048;19828;95390;25786;28752
evaluation,18,45384;51290;39028;6216;75848;13504;98997;18794;22502;93684
evaluation,19,9486;74388;38296;26943;73902;19384;1579;26994;38354;17714
evaluation,20,16650;60400;66202;2694;1637;4642;48416;8480;2168;7336
evaluation,21,95352;99686;95082;74538;8943;36364;73044;58471;61762;91436
evaluation,22,57468;33736;63880;1175;27334;26292;7988;25932;53047;32264
evaluation,23,5844;82682;85552;98853;17052;1342;66765;15419;56460;6134
evaluation,24,99654;44732;11603;44742;83160;65006;10802;26091;32874;84748
evaluation,25,2232;65216;63714;10276;7980;76106;7968;10768;61108;78846
evaluation,26,41060;10316;24114;43918;45100;59770;14902;24690;10832;27478
evaluation,27,70784;71066;98364;30316;63778;80398;51372;52266;7914;1904
evaluation,28,1011;76818;64852;52650;35794;44055;18640;4210;22677;25830
evaluation,29,25830;99165;99008;57596;97284;65910;45791;22476;56588;63242
evaluation,30,10180;5012;57536;50716;19036;56926;19846;7699;49128;5506
evaluation,31,5206;12316;33030;97124;43308;14152;5812;3314;71502;5508
evaluation,32,32120;32160;28960;28118;34504;72000;32270;31819;27694;82350
evaluation,33,97806;97259;99952;49986;96876;16940;93591;28188;98210;62912
evaluation,34,41472;9334;31412;36472;30378;77445;23344;18827;15282;13182
evaluation,35,53580;74649;16330;58944;67728;802;68136;67996;87952;33694
evaluation,36,34504;96797;72000;78402;32160;90720;28960;31392;99464;32120
evaluation,37,17572;9526;11133;29116;15392;10176;14957;10052;14339;12188
evaluation,38,53357;54109;19852;59060;18792;4762;55388;9443;93860;16080
evaluation,39,70600;63380;46916;46958;2772;5296;37510;90013;74842;54482
evaluation,40,94304;39220;67244;65998;27940;43012;20318;74382;8322;68060
evaluation,41,62278;28854;63486;86510;10506;99498;10302;14608;27002;88569
evaluation,42,75176;93591;99952;4904;51444;13892;5862;39296;12632;80338
evaluation,43,11702;97530;64986;62222;86224;90635;23484;90476;99539;89240
evaluation,44,68330;39101;9334;38964;59558;93120;68300;2191;69536;23382
evaluation,45,91918;91890;89917;89932;94748;84240;75354;40264;98094;96876
evaluation,46,6684;2290;6630;6654;44718;74152;11450;58108;6594;46254
evaluation,47,93772;62246;62112;83741;51546;62684;89240;24906;68332;31864
evaluation,48,93297;56742;18388;44718;68296;47950;5536;83741;42100;92788
evaluation,49,53357;54109;19852;49174;12854;63450;55388;4169;20936;59060
evaluation,50,76403;52054;2175;7696;57920;31412;23754;1248;50746;2920
evaluation,51,19546;1310;98466;4127;80658;39105;62322;62110;4898;24679
evaluation,52,91436;20650;15006;49358;69626;96114;81038;4255;94616;36364
evaluation,53,32160;90720;72000;99464;34504;32120;65370;25126;32270;32356
evaluation,54,44296;27600;27838;57514;65752;39760;13784;97124;39831;43308
evaluation,55,67090;98166;16267;6894;13976;33332;98476;13766;19767;41974
evaluation,56,496;3462;1330;99709;2500;2994;80668;13514;32754;12347
evaluation,57,60220;1322;8648;78819;4090;40802;39816;28684;48919;35728
evaluation,58,16264;21008;40286;2552;43522;88296;1322;51448;88772;28492
evaluation,59,37330;36976;49582;58240;52600;97724;24812;94242;30088;37080
evaluation,60,86396;30921;33914;2604;16136;56613;17626;22599;64674;21852
evaluation,61,97806;97259;96876;66101;20130;76769;19296;13872;81145;90119
evaluation,62,93258;37554;17816;21090;92358;27230;32026;10174;63958;66606
evaluation,63,41902;66202;58215;54461;75582;42740;58114;53306;63472;37328
evaluation,64,41060;10316;24114;43918;14902;45100;23061;24690;59770;2880
evaluation,65,34420;35106;5912;88918;3864;88944;26810;5330;52982;22416
evaluation,66,41079;12968;25482;4963;18786;20406;77982;1094;71370;81840
evaluation,67,10933;7452;8164;71488;99466;20386;79218;61065;33446;3032
evaluation,68,95082;95352;15368;50072;51696;61762;95698;24114;59211;32250
evaluation,69,96444;96414;61556;5256;35058;38345;76623;6495;10004;5348
evaluation,70,42618;30359;32960;34286;18738;82398;96414;31516;34174;82336
evaluation,71,70974;72950;71718;15748;26644;15840;63170;73045;73902;15419
evaluation,72,26210;64848;5524;26128;5422;51882;51956;42218;38902;43436
evaluation,73,94877;81840;32300;3812;58322;26994;8772;26810;26943;93312
evaluation,74,62392;69712;45572;6851;27836;87648;34534;12848;35114;58974
evaluation,75,79576;67979;49396;47642;69562;84340;85667;87516;84776;85087
evaluation,76,65998;94304;74382;68492;1162;24524;67668;9376;5674;33149
evaluation,77,79807;28298;98946;79485;99234;88595;50771;32958;30244;96085
evaluation,78,21852;99498;86510;11512;77252;78728;97268;10206;47582;66022
evaluation,79,74010;5684;2639;75128;75920;56168;76210;71710;71492;25922
evaluation,80,6931;42002;3436;15368;10422;16114;9578;77306;73762;77496
evaluation,81,64026;65088;53132;36200;368;14722;42790;3926;65488;9552
evaluation,82,9948;4358;86891;22760;4186;10392;20192;33716;53836;136
evaluation,83,656;6150;28938;40452;880;25578;56450;21581;14099;20400
evaluation,84,57124;83184;6418;15334;14512;8166;19606;16710;14518;70131
evaluation,85,75452;56930;71866;37636;62428;70131;69106;45688;37228;98492
evaluation,86,58108;90306;5487;98960;94290;60282;20662;86224;7575;49838
evaluation,87,65444;9334;65392;77445;41472;99780;65562;23496;1202;10540
evaluation,88,78702;79952;4496;99714;99089;87564;77402;14780;79358;31412
evaluation,89,18602;19850;18780;19576;18726;22144;19254;23470;23790;38928
evaluation,90,78204;74076;32704;19138;83704;21278;59968;21642;16264;80794
evaluation,91,18320;5946;16267;48690;7048;75464;27230;98476;6362;13212
evaluation,92,17572;9526;11133;15392;14957;10176;10052;29116;14339;57514
evaluation,93,61408;20130;9762;30758;59060;8410;42510;30942;9082;19636
evaluation,94,73908;71882;69794;89506;5676;88358;70576;11960;31242;14132
evaluation,95,96484;88972;76563;87201;90112;71644;59280;8604;26528;33824
evaluation,96,17106;89151;10314;27662;2870;26851;98700;15480;28114;93798
evaluation,97,3646;34013;33030;64674;94092;27386;43010;54541;24102;74328
evaluation,98,13116;2870;10472;10528;2054;7504;6006;75147;50958;24102
evaluation,99,3246;3299;3954;23007;6078;36232;3010;48026;29108;4856
evaluation,100,61934;77384;87576;93672;1806;1644;26970;3324;90150;78760
evaluation,101,2051;2262;20912;69488;34244;17127;3816;37846;24858;10242
evaluation,102,7452;8164;10933;99466;71488;61065;79218;3032;20386;33446
evaluation,103,28286;67750;59171;76272;60506;21547;11038;60503;2608;73686
evaluation,104,58322;94877;95330;97071;62182;33540;84520;89042;29108;81840
evaluation,105,90534;16330;34814;78930;5424;89548;87688;86192;88157;75834
evaluation,106,85676;84657;84748;30359;89501;69322;32960;46022;45341;12558
evaluation,107,22306;5659;5760;34968;23248;3008;21024;15520;69318;38248
evaluation,108,47312;47252;46797;46368;61492;54640;99344;79764;46700;59882
evaluation,109,21632;27814;42662;87206;43856;50628;68224;45412;87114;32508
evaluation,110,27124;29186;29250;26338;33626;3140;80110;45174;10122;40608
evaluation,111,2906;51743;96238;12968;3108;26276;34102;52030;5814;19714
evaluation,112,656;880;56450;21581;31275;28938;98338;6930;83966;25578
evaluation,113,32476;62246;56742;83741;6910;97576;604;30563;92190;55576
evaluation,114,94434;8540;93591;24504;90119;13288;97576;32476;7536;12632
evaluation,115,31819;32356;34504;25126;27694;32384;96797;28118;58388;13540
evaluation,116,18320;75464;5946;98262;98476;7048;6362;27230;24683;6824
evaluation,117,29858;32422;94092;34013;34011;54541;33030;69662;27107;39220
evaluation,118,62528;87572;95186;87344;99344;1022;54640;54670;58975;79764
evaluation,119,99000;18512;52744;65180;28826;43152;46960;50852;24806;52234
evaluation,120,4963;214;25482;52030;12968;51743;81688;10822;55338;29108
evaluation,121,32160;82920;32356;32270;28960;32120;99464;96797;65370;25126
evaluation,122,91918;91890;89917;89932;94570;4099;17819;13892;12632;94846
evaluation,123,44718;27664;13254;98264;33094;56742;32476;60282;83168;83741
evaluation,124,23870;66800;11704;63910;24906;5362;17102;55658;44823;24063
evaluation,125,90802;26462;92890;75301;20800;26210;91324;98420;72682;26416
evaluation,126,21046;1155;88358;13084;73908;22926;85936;55652;1094;2536
evaluation,127,52504;69568;95318;11014;80850;40440;52744;52476;424;4934
evaluation,128,96876;97259;97806;10198;4494;33206;91243;85388;60596;4169
evaluation,129,89024;25794;91242;32038;12378;4952;37676;30650;13084;7822
evaluation,130,99464;90720;32160;34504;32120;89894;72000;28960;78402;22148
evaluation,131,17474;214;11764;22560;8032;12134;20616;53707;26684;93393
evaluation,132,13116;6006;7504;10528;10472;75147;2870;14544;12492;24102
evaluation,133,89232;17368;55576;90476;24874;62112;39546;28122;94748;99538
evaluation,134,65488;43143;16438;15356;88114;54720;9148;16558;75844;86078
evaluation,135,81268;29747;29874;29114;584;25722;41854;97920;56161;56112
evaluation,136,65392;65444;65562;13182;41472;9334;99780;10540;23496;30378
evaluation,137,99000;45174;3140;27124;46960;33638;35508;26246;29186;26338
evaluation,138,15212;17126;32788;1046;29128;22862;84300;8164;6828;16952
evaluation,139,8607;81074;76453;21616;308;27616;12659;4767;90534;69164
evaluation,140,70974;72950;22474;2462;19384;73686;63170;73902;15419;17668
evaluation,141,53566;7504;58320;12492;6006;10472;54118;13116;92988;10528
evaluation,142,70848;24826;20190;55362;28821;14152;89896;18775;13848;24162
evaluation,143,12422;12148;22144;18780;3702;18602;7795;78928;18726;92670
evaluation,144,4169;94242;23790;7436;56024;8620;19576;63500;15480;69801
evaluation,145,15212;19396;16952;16420;29128;51470;22862;6828;18746;22960
evaluation,146,47618;13976;48180;18896;32936;47454;53687;5618;67090;35572
evaluation,147,6150;28938;880;56450;94678;25578;21581;86754;656;29090
evaluation,148,71218;1756;12596;54058;15184;14339;40552;9564;49344;20318
evaluation,149,99780;17458;57705;23496;79524;80040;96308;3668;58050;1788
evaluation,150,13766;47454;90013;53687;67090;18896;47618;18814;19967;18426
evaluation,151,38887;97930;29496;6366;8034;12744;15392;29670;64626;34163
evaluation,152,887;10422;10156;44446;77496;14262;30508;9254;15931;15368
evaluation,153,47396;93222;90056;97284;47098;63778;23067;91524;34026;47012
evaluation,154,35850;92040;3294;87952;66050;26070;2392;12090;54586;18310
evaluation,155,95082;95352;99686;43918;61762;24114;91436;13614;6880;11262
evaluation,156,29747;78846;29872;27682;66106;41854;98572;5714;39401;81268
evaluation,157,71876;68170;94954;28536;66101;99749;29514;35000;74396;47424
evaluation,158,61020;40388;12572;99060;9916;75596;10930;7348;12614;86312
evaluation,159,1098;61020;82216;17326;9890;45225;550;50826;60432;54786
evaluation,160,10887;96150;74800;6406;76932;91783;46058;55362;23746;77720
evaluation,161,6066;9730;60336;74222;56044;59898;6234;45178;41092;15464
evaluation,162,85667;79576;84776;84340;85087;23770;27600;27838;47642;49396
evaluation,163,36480;70936;6366;18878;9324;78380;55216;48690;58471;71234
evaluation,164,57290;16010;50426;2267;54072;51004;79294;2230;79524;50244
evaluation,165,95606;71462;30088;21134;77034;21170;27124;54720;61636;76096
evaluation,166,17572;9526;15392;10176;11133;10052;14957;12188;29116;57514
evaluation,167,496;1330;3462;32754;2500;90605;65478;7504;10528;16644
evaluation,168,9870;19372;50268;33626;1011;98878;73366;29634;48832;33882
evaluation,169,5607;8032;90670;7298;61108;46196;23484;7386;21526;64986
evaluation,170,45206;4276;10768;46058;11528;53912;96150;77720;9696;76932
evaluation,171,20140;6874;11802;3600;3582;44378;44702;20144;44450;6899
evaluation,172,30359;32960;84748;85676;12558;84657;15040;26292;83160;83317
evaluation,173,99466;8164;79218;71488;7452;10933;61065;17876;33446;80398
evaluation,174,71470;16116;71330;15709;72527;84858;57388;35854;16714;82952
evaluation,175,71718;72950;73902;73686;70974;26644;73045;15748;15840;42442
evaluation,176,1094;1940;170;91242;14536;25794;21046;22926;88358;147
evaluation,177,19496;6026;96542;10276;29594;38168;51604;39406;90694;19264
evaluation,178,38333;99020;86654;9468;68040;57124;15334;80866;19606;28988
evaluation,179,55587;19119;11450;34972;48589;83598;51000;97389;66982;27266
evaluation,180,16990;96308;24906;62684;1310;5938;92788;62246;93772;30563
evaluation,181,94877;3812;31162;19828;89808;52982;26994;25786;32300;88918
evaluation,182,62528;23086;12040;11912;11310;12314;98690;12178;53586;72814
evaluation,183,85676;84748;84657;30359;32960;46022;89501;12558;44954;25932
evaluation,184,24043;70848;62764;34536;71876;57906;24826;15006;42495;20190
evaluation,185,54890;51662;89252;21650;51496;57218;73849;52360;28938;66842
evaluation,186,59462;52886;57218;82679;16540;22020;9838;4618;42556;12917
evaluation,187,51498;1424;1442;74836;21516;21320;21278;21008;21700;81778
evaluation,188,87618;88461;88576;93800;88460;94034;81046;7410;8550;7434
evaluation,189,33556;97124;13958;3314;13670;13888;70403;14348;72996;13712
evaluation,190,4166;7566;6423;8284;1568;1846;6603;73611;2870;7898
evaluation,191,72950;26644;73686;70974;73902;15840;71718;15748;64819;42442
evaluation,192,96603;65227;71300;64704;13234;6406;65606;96150;28536;46232
evaluation,193,72752;72193;52256;51276;86078;15520;5002;4934;65584;7455
evaluation,194,46022;44954;29880;1000;45026;13166;45930;45875;30359;38532
evaluation,195,84457;54404;946;28826;52744;54386;6751;54556;11014;4999
evaluation,196,42002;15368;10422;70848;77306;16114;9578;64522;9254;6931
evaluation,197,96603;6406;65227;71300;30957;13234;96150;28536;65606;87366
evaluation,198,94678;86378;9738;6150;564;17999;18642;38112;13886;25076
evaluation,199,28754;28691;30870;28970;28920;59032;84756;31650;27290;14726
evaluation,200,87618;88461;88576;88460;93800;94034;7434;98012;7410;83820
evaluation,201,51862;33270;71832;15182;84901;10276;25398;42880;53624;11678
evaluation,202,76272;67750;60506;2608;60503;28286;59171;11038;18805;21547
evaluation,203,72950;70974;26644;73686;15748;15840;73902;71718;64819;63170
evaluation,204,96238;1644;90786;1806;89834;2706;6552;11380;66052;90550
evaluation,205,43704;8416;3015;87800;86970;1276;54220;12206;30508;3548
evaluation,206,20532;40240;32687;5384;65974;71934;10314;98700;93798;82350
evaluation,207,97124;13922;33556;72996;71488;30242;99466;29734;94988;13484
evaluation,208,42100;89917;5498;68296;29330;80408;40512;44823;31510;93372
evaluation,209,536;78204;56972;57962;46422;55586;58836;14035;13283;13302
evaluation,210,10314;26851;89151;71694;17106;15480;98700;2870;27662;22568
evaluation,211,7336;72828;2092;14604;8480;8320;5598;2;4638;16650
evaluation,212,99000;46960;50852;36072;52744;18512;35508;40608;67822;43594
evaluation,213,45026;44954;45930;45875;1000;46022;10056;13166;42618;29880
evaluation,214,96238;51743;12968;214;90550;19714;52030;71370;18786;77982
evaluation,215,74740;4524;30818;38512;85658;42340;25794;27812;33626;65962
evaluation,216,2262;2051;69488;20912;3816;17127;10242;34244;37846;98344
evaluation,217,7276;12764;6552;6758;11419;13076;21911;11136;12715;91232
evaluation,218,40971;6751;10122;26338;42320;3140;10802;49126;14550;14608
evaluation,219,27370;66765;56460;6134;15419;17052;76992;87520;19526;24568
evaluation,220,56930;37636;70214;32080;35478;31946;48154;70498;24679;44279
evaluation,221,1670;368;58776;30818;12211;82328;9890;3008;31820;36210
evaluation,222,41472;77445;9334;99780;76240;5490;23496;77464;23344;13182
evaluation,223,50208;83094;23484;78164;17368;89001;83168;97462;81170;13892
evaluation,224,83398;32476;97576;17368;24686;69878;62246;60282;78164;71174
evaluation,225,48140;86621;22902;24712;47667;27838;14536;59132;53466;98344
evaluation,226,77152;20800;12254;51568;23408;15996;80987;92890;170;24850
evaluation,227,51498;21008;22718;13890;93546;21516;96146;21700;21278;16278
evaluation,228,5946;7048;2339;33332;17858;17974;98166;16802;20376;3678
evaluation,229,47480;22568;14544;7150;29956;6006;49840;18868;7504;45498
evaluation,230,98700;10314;82350;37282;40240;32687;20532;5384;36917;26032
evaluation,231,73908;89506;69794;71882;88358;5676;70576;11960;148;56162
evaluation,232,17106;2870;3040;71934;70682;89151;41046;65974;27662;14760
evaluation,233,79726;7988;33165;80112;5506;9212;23404;56582;22752;2868
evaluation,234,84300;16100;14498;84129;44702;72670;34415;66804;66765;56460
evaluation,235,99000;50852;35508;49452;46960;66618;67562;59579;85584;19760
evaluation,236,98854;62528;46700;59024;59882;98690;79764;87344;95186;87572
evaluation,237,59130;60650;46160;45102;53198;46868;50290;64598;42874;96796
evaluation,238,3171;38558;66804;18310;33776;23713;3894;12486;19798;62560
evaluation,239,15212;19396;29128;37074;37084;32314;17126;38910;42556;11419
evaluation,240,99466;8164;7452;79218;10933;71488;17876;33446;61065;80398
evaluation,241,3171;58074;38558;3894;35086;62560;19636;18310;99344;29128
evaluation,242,22009;33016;35918;27370;7451;34476;39488;30656;34874;33522
evaluation,243,62104;12968;41642;79571;20446;214;31212;3104;51743;91582
evaluation,244,46804;1248;61342;96944;35508;82456;5380;19760;61632;50298
evaluation,245,9212;9592;23626;41301;44864;72732;40962;86580;9190;11288
evaluation,246,90786;56806;94304;96238;78154;55916;90550;46750;1236;5992
evaluation,247,84340;85667;79576;84776;85087;21046;60251;23770;59132;13580
evaluation,248,91118;65216;442;74256;77720;66622;74800;23118;61228;53292
evaluation,249,17287;94646;72266;79266;95414;37651;10748;14314;75681;80
evaluation,250,57986;54692;54572;27412;29186;88228;14712;946;51670;84657
evaluation,251,81372;93530;11982;11812;4859;26187;36476;887;82604;39346
evaluation,252,66842;96542;22810;38168;19496;11722;3823;57338;42880;72334
evaluation,253,62764;24043;34536;45932;46339;20690;29872;26960;10310;50812
evaluation,254,68040;28972;44266;44279;25047;77402;6324;56930;74396;28148
evaluation,255,45688;68040;9932;5068;21884;80810;43992;96134;28972;62428
evaluation,256,68590;39314;14014;79294;67104;36280;10804;6610;18138;57124
evaluation,257,28064;47424;8812;69636;99749;69606;28188;63343;12992;75118
evaluation,258,17894;85394;18055;4044;32264;51154;23007;60662;36546;21564
evaluation,259,82150;3919;51000;5765;29330;63282;22808;38492;35478;97389
evaluation,260,26960;91026;10528;10472;89916;69238;10310;75147;26191;56044
evaluation,261,34454;24592;10014;83704;60112;26182;46804;23754;59807;86620
evaluation,262,9578;15970;26104;16114;32298;24826;14262;14339;20022;36980
evaluation,263,53850;54258;62944;96056;57048;56370;94560;2774;48333;95586
evaluation,264,15392;9526;11133;17572;10052;10176;14957;89462;68974;10643
evaluation,265,22568;10528;14544;13116;10472;7504;90605;7150;18868;97108
evaluation,266,67090;41974;6894;33332;13766;98166;13976;16267;45454;47618
evaluation,267,20532;40240;32687;5384;42260;65974;59134;17106;41046;47994
evaluation,268,61408;20130;8410;16750;42510;14339;15874;15487;29116;18868
evaluation,269,14891;35830;78858;22403;59171;53466;28286;2608;40184;87127
evaluation,270,23338;27509;51656;63000;1448;14856;30826;14748;44952;4254
evaluation,271,32642;32646;64051;20427;4536;56302;3670;66560;44904;70680
evaluation,272,65198;4688;19742;24581;89798;69836;19968;7412;11084;7636
evaluation,273,3040;27448;71934;3264;70682;65974;32916;47994;81328;48400
evaluation,274,40240;46959;80092;8284;93798;5384;82350;32356;32687;42260
evaluation,275,8044;69322;35155;53580;33522;2604;7878;75395;34814;16330
evaluation,276,55587;34972;97389;85998;19119;4416;31312;62312;68042;19018
evaluation,277,66314;20650;55216;70936;37623;79946;37964;79556;13884;94616
evaluation,278,5895;46408;52772;13860;92354;96934;53706;10252;80784;53566
evaluation,279,43625;68114;18240;36804;87134;42148;32452;24782;47926;63336
evaluation,280,3132;21581;28938;14070;30848;91052;31275;17798;14099;656
evaluation,281,68040;6324;44279;44266;32750;68042;91580;69106;28148;57078
evaluation,282,10508;420;95330;1106;34556;58322;59584;21398;21828;91988
evaluation,283,3264;3040;65974;98731;6558;70682;71934;81328;48400;25088
evaluation,284,63534;56474;27370;24160;39386;21712;27108;14206;6726;77982
evaluation,285,15709;71470;16116;71330;22262;84858;72527;45875;36385;68178
evaluation,286,75516;88748;39640;90476;89240;90635;90306;97662;76764;39419
evaluation,287,79576;85087;85667;47642;84340;84776;67979;75488;49396;59132
evaluation,288,9212;9592;44864;41301;23626;40962;9190;72758;63652;46604
evaluation,289,46758;6406;17908;8308;3015;8416;87800;86970;43704;1276
evaluation,290,8607;69164;90534;35155;67560;27616;99678;34814;4192;75668
evaluation,291,28816;48184;57708;54282;79576;59132;28034;49302;10979;990
evaluation,292,82150;5765;32598;4062;29330;56930;72276;38492;99714;32080
evaluation,293,61188;86150;21526;99780;57705;81768;20108;93297;2996;24906
evaluation,294,98094;10646;93488;75354;98376;80338;84240;87370;23216;98210
evaluation,295,32687;20532;10314;40240;2870;98700;36917;39979;5384;59134
evaluation,296,61408;20130;7867;42510;60230;30942;16750;8410;29116;9762
evaluation,297,3040;27448;71934;3264;70682;65974;29232;47994;32916;73611
evaluation,298,42716;57390;63346;44794;57884;12166;42467;75382;72499;69818
evaluation,299,94146;16600;6824;61698;6868;74704;94322;8854;40286;6420
evaluation,300,65581;36064;38558;81522;46804;57124;26182;17498;83184;50624
evaluation,301,85540;80708;4960;96150;77720;22360;18238;10887;4276;46058
evaluation,302,30359;10300;32960;83064;83317;85676;47396;12558;93036;42864
evaluation,303,22262;57502;23527;89834;23112;58172;87576;95885;22252;37864
evaluation,304,39008;19254;18364;19852;18726;19850;98114;54786;9443;32518
evaluation,305,54258;96056;19658;95586;56370;2774;94560;57048;62944;63450
