split,query_index,ids
evaluation,704,40971;42320;31216;52234;3827;2744;3640;61420;34288;95318
evaluation,705,90786;51004;96238;71418;71126;61190;25076;880;35884;14150
evaluation,706,71066;23790;4169;49358;81038;54356;46150;2248;2880;86396
evaluation,707,6216;21260;102;86891;76996;15363;51004;15360;21996;65036
evaluation,708,97259;99952;97806;49986;90108;1766;20662;98960;14726;57876
evaluation,709,88748;17368;97662;24906;83398;11702;32476;39419;76764;48050
evaluation,710,10052;29116;57514;2358;13582;45572;28930;11808;40552;2028
evaluation,711,13892;89932;3020;1422;46752;13252;62912;99952;5862;13182
evaluation,712,32476;5020;88748;4708;32294;50208;97662;87370;39576;35884
evaluation,713,30942;64354;13076;85388;28920;10860;91992;10540;1680;1184
evaluation,714,76764;83398;88748;39419;8276;31510;24906;78164;2996;81768
evaluation,715,79360;66800;46254;31412;16010;38542;20662;2920;44544;96473
evaluation,716,33838;4536;69578;36258;5362;25170;91582;40364;56358;39854
evaluation,717,12738;5498;56786;84418;25514;56336;48360;26052;33222;33270
evaluation,718,24906;83398;76764;78164;39419;88748;17368;18706;11702;18388
evaluation,719,63880;10682;80112;98730;77510;36044;36592;31264;7988;24060
evaluation,720,86956;87336;88788;5428;37624;5212;86577;79485;7630;4348
evaluation,721,334;4394;54314;85676;65614;22912;3006;17778;552;8416
evaluation,722,46752;3020;23214;2996;81768;92786;81338;13892;2920;3668
evaluation,723,48140;724;23702;57078;3020;36172;19961;1268;81268;47971
evaluation,724,10310;24043;26104;41866;21712;38887;13848;38750;18775;18430
evaluation,725,89894;34504;25126;32160;32120;82920;32384;8786;50491;65370
evaluation,726,31850;18364;36172;92410;37602;78928;74328;17508;38928;31950
evaluation,727,84726;97741;95082;24690;31868;16114;50990;23210;21490;9730
evaluation,728,45305;64754;52886;29110;63880;65556;20986;17014;22960;80952
evaluation,729,198;1236;16212;46522;65880;28854;72499;26356;40802;2967
evaluation,730,49044;48026;26350;46230;49788;26156;17494;16114;59414;77306
evaluation,731,1648;95414;15750;1234;5738;3878;6616;1444;1618;1112
evaluation,732,44954;45875;45026;13166;45930;51596;29880;42618;38532;95606
evaluation,733,3020;34916;46752;10276;2920;23754;13892;1788;23214;92786
evaluation,734,13974;98376;4539;10646;39419;94748;89932;87370;90148;85388
evaluation,735,4539;97662;98376;13974;51294;90148;94748;2194;87370;10646
evaluation,736,13886;86378;38952;4908;77702;19264;76700;19146;29402;83682
evaluation,737,54010;45688;94954;37636;78702;38334;70131;97389;56930;76944
evaluation,738,97662;32294;17368;39576;22494;76764;78164;56336;89232;41068
evaluation,739,32160;82350;32120;25102;65370;25126;34504;82920;31868;89894
evaluation,740,10052;29116;11808;2358;28930;40552;24650;30316;38887;2836
evaluation,741,20848;50512;44954;85138;95606;53592;45930;3975;58602;59526
evaluation,742,10528;54194;2994;496;92321;27818;80668;47264;36888;7150
evaluation,743,51792;64736;2092;10855;75582;90522;37450;60400;7336;732
evaluation,744,3020;34916;10276;23754;23570;46752;44442;2652;23890;1788
evaluation,745,45688;7226;10850;79646;78532;21694;70131;47720;87297;27266
evaluation,746,38887;590;26156;18775;98924;26350;18430;92358;24197;97930
evaluation,747,7226;14072;21694;27266;99564;79646;57338;32750;57078;11874
evaluation,748,89932;90148;97259;5862;87370;75176;98960;28122;98376;39419
evaluation,749,98636;7410;6536;94034;98012;91637;88460;77579;93798;90256
evaluation,750,18726;19852;39760;18602;20936;16080;83840;56106;47940;29126
evaluation,751,48610;1386;6851;92354;54812;96103;10798;93860;18775;39509
evaluation,752,6828;22862;93448;495;19416;54812;20198;97292;12716;31080
evaluation,753,1386;48610;54812;18775;93860;92354;6851;96103;10798;13888
evaluation,754,96344;43436;29250;74260;93854;48782;91040;6204;75576;57886
evaluation,755,75128;74010;75920;5684;71492;8814;74116;56168;15363;24197
evaluation,756,39419;32476;56786;88748;83904;96473;83398;89232;48050;24906
evaluation,757,2462;63170;15419;85552;56460;71718;11772;17632;70974;6134
evaluation,758,80866;22128;99020;18832;45770;31379;56728;5508;22090;2668
evaluation,759,99952;97259;13892;1422;49986;62912;83412;69582;90108;20662
evaluation,760,6136;69356;4536;56786;66800;79516;3670;5498;71108;46748
evaluation,761,58215;54461;50040;4740;63472;894;14604;58114;60400;26298
evaluation,762,14992;92410;78928;45698;98636;792;67336;94034;90256;71934
evaluation,763,69888;46752;31510;2594;55806;83412;31412;20662;9356;29330
evaluation,764,99796;8044;392;1428;67048;11996;73762;42762;19002;65981
evaluation,765,11758;10760;80040;6828;32584;54243;47252;31012;52750;27228
evaluation,766,69794;81382;2660;6851;28032;1247;78392;18330;48216;98166
evaluation,767,7410;98636;6536;48400;93798;92670;51786;3040;62266;13154
evaluation,768,22144;92410;19132;18602;18364;17508;74328;23790;5628;47707
evaluation,769,42006;78858;52266;37858;36572;61762;45600;52542;1494;35962
evaluation,770,8044;392;65981;67048;99796;97516;60;16420;76816;50268
evaluation,771,28816;1268;54282;724;49302;22284;36280;3174;49056;259
evaluation,772,91864;552;3444;4394;17778;76816;41422;20942;43594;22912
evaluation,773,63880;69619;376;19674;340;552;10682;65556;18055;25770
evaluation,774,28594;31950;18590;51392;13528;54538;22144;98468;22656;24581
evaluation,775,83276;64750;64404;68842;74540;63949;96702;29594;1022;12314
evaluation,776,75794;41536;97389;97294;48154;78702;10850;65332;56450;45688
evaluation,777,47430;87370;20662;66560;98960;85388;35884;56728;85110;75176
evaluation,778,87572;54640;12314;1022;72814;12426;62528;98690;95186;53586
evaluation,779,34814;77080;90534;23626;22306;38248;77480;35836;66172;4514
evaluation,780,32476;98194;24906;33838;24616;23380;96473;56786;33222;36258
evaluation,781,15205;13703;28154;12;8362;8506;49080;54812;14604;5354
evaluation,782,81382;69794;18330;6851;78392;45237;2660;5946;18680;1247
evaluation,783,33556;1400;88676;65370;31234;82350;7150;46516;35124;31574
evaluation,784,22144;30148;78822;10850;18602;71495;37282;4712;36390;31950
evaluation,785,5862;51294;39296;1896;83533;97259;85388;85110;17458;36426
evaluation,786,6851;28032;48690;19767;3136;98166;7642;98476;88670;3306
evaluation,787,34814;26810;88944;19828;74256;3812;93312;15224;89590;19372
evaluation,788,12314;72814;1022;54640;73070;59882;97962;87572;98690;53586
evaluation,789,93448;2162;76816;51596;29594;87336;45174;76728;23713;16454
evaluation,790,93488;10646;98376;94748;10720;89932;75176;632;90148;4539
evaluation,791,98588;25778;31790;96394;24043;22128;43600;46196;51048;23082
evaluation,792,78728;77252;39318;282;76996;20120;11568;15102;29270;90438
evaluation,793,32476;64986;39419;13892;11702;39576;74808;23380;83398;1422
evaluation,794,80638;97259;17458;98960;54190;23380;26052;39419;97806;1788
evaluation,795,3020;34916;46752;13892;81768;2920;23214;92786;10276;2996
evaluation,796,78164;84324;76232;54524;20662;13892;71043;17368;98210;5362
evaluation,797,66330;98080;92410;23894;19132;120;74010;78928;91033;35832
evaluation,798,62944;71694;10528;62756;89916;97108;4169;7150;54194;90605
evaluation,799,9676;94616;15884;24524;5952;60254;10988;1215;5674;59132
evaluation,800,61065;3032;20386;30242;6536;34454;52158;11930;31574;7914
evaluation,801,1060;5272;23674;70630;8938;36098;11132;1410;9908;35850
evaluation,802,27076;51638;77228;39404;14136;6612;87894;74006;2314;94304
evaluation,803,7366;19282;19374;60188;14836;34628;23338;3970;12090;9712
evaluation,804,19828;91970;26810;3812;96238;88944;93312;89918;89590;96169
evaluation,805,16116;71330;28190;45875;96246;27818;57388;5086;2863;25442
evaluation,806,83276;64750;68842;64404;4946;6278;58602;96702;14550;85138
evaluation,807,77238;89590;29722;21911;54243;13076;39624;7064;24326;62364
evaluation,808,35058;28676;10004;42556;96444;92374;96414;19416;87366;1338
evaluation,809,58215;54461;4740;59986;63472;52616;894;50040;60400;14604
evaluation,810,20208;17902;9376;7798;38887;41376;45770;2316;80866;96238
evaluation,811,63880;69619;340;376;77510;19674;16114;36044;18055;7988
evaluation,812,26970;38750;95606;2212;2195;27124;25442;23112;7988;20936
evaluation,813,41376;20208;91970;5626;14350;22128;38887;2668;17902;80866
evaluation,814,63880;340;19674;77510;69619;376;36044;18055;16114;24220
evaluation,815,3792;99678;20302;18640;86026;19372;33882;5642;57596;3828
evaluation,816,16558;64376;15356;21134;9994;21170;9720;79560;14274;10636
evaluation,817,27138;34814;9062;34464;99806;3662;33946;73850;2206;77080
evaluation,818,33786;95606;41602;36200;85539;45622;17778;21134;5280;30088
evaluation,819,28206;10392;1094;11220;26364;12968;27076;2351;19280;96464
evaluation,820,19496;80638;30826;28676;93120;11698;69432;584;2248;80040
evaluation,821,584;77702;29402;6150;924;27076;57048;52452;19280;70662
evaluation,822,2398;31412;80664;25578;29874;60858;6354;98960;18832;46104
evaluation,823,6136;69356;56786;4536;48360;33270;33222;66800;98194;79516
evaluation,824,84418;90602;47430;33222;12738;78164;16406;23380;76232;46104
evaluation,825,98636;792;42148;7898;40620;93798;90256;40806;71934;45698
evaluation,826,18364;18726;36545;22144;16080;17508;23894;38928;36172;90764
evaluation,827,69794;81382;51448;21280;75858;23558;47618;48216;35572;6244
evaluation,828,94748;87370;31584;90148;39418;42062;74006;10646;32476;59964
evaluation,829,10052;29116;57514;11808;21606;14156;70642;13668;10310;56012
evaluation,830,85552;98853;56460;15419;58114;22844;17632;33016;6134;2492
evaluation,831,13182;3670;57410;5498;30704;56728;1148;76232;31152;90712
evaluation,832,12316;62266;96238;31622;29126;40757;54356;18388;35884;58240
evaluation,833,4494;97259;35884;1422;97806;70854;39296;87370;31618;9839
evaluation,834,88660;71020;56728;11702;66866;96238;57102;90410;22090;66438
evaluation,835,83904;48360;91582;96473;22494;78852;6136;56786;33838;25514
evaluation,836,3020;46752;34916;10276;39296;13892;83412;1788;3668;20662
evaluation,837,17368;28122;22494;97662;56312;62322;90476;11220;61208;78164
evaluation,838,83904;88748;48050;96473;32476;24906;2194;39419;97662;32294
evaluation,839,97662;32294;17368;22494;76764;39576;41068;90476;89232;5362
evaluation,840,46104;33628;13182;66800;5362;4536;472;79516;5498;65562
evaluation,841,13182;4708;24906;90635;5498;78164;51546;48050;21886;71126
evaluation,842,22499;2996;71108;30704;16064;39296;85388;98194;63538;472
evaluation,843,86378;32476;90605;91580;62061;28900;39576;3886;77702;15716
evaluation,844,48050;24906;78164;39419;45770;56728;51546;22494;56786;46748
evaluation,845,11702;22436;16406;48050;12756;88748;33222;47896;90635;4536
evaluation,846,29410;32476;39419;50208;23702;90635;31510;32294;11328;98376
evaluation,847,7575;57868;18832;22893;98194;3686;28122;22499;46104;71108
evaluation,848,20360;98194;37636;3886;34393;50070;6910;66438;75452;56358
evaluation,849,10646;93488;56728;33222;69356;98194;42062;56336;26312;89232
evaluation,850,32814;19546;31864;71126;70994;67287;51546;48714;37800;28122
evaluation,851,47586;16064;60858;80866;64986;51546;23702;57876;8290;18832
evaluation,852,91580;18388;5498;3670;12756;13182;71108;39854;31412;28352
evaluation,853,12738;46104;90108;30704;5498;35884;39418;57868;39419;75452
evaluation,854,10062;97662;32476;7226;1202;56728;48050;66438;50208;35884
evaluation,855,16866;57920;48714;63084;28122;9062;75452;54190;880;56312
evaluation,856,4708;3670;33222;56336;56728;39854;19344;2314;80866;66560
evaluation,857,56786;47896;9062;34393;66438;42062;63084;51294;45964;20470
evaluation,858,47440;75452;62322;71126;66438;48714;23214;88660;22499;97673
evaluation,859,51546;24906;32476;18388;83398;17368;48050;39419;22499;11704
evaluation,860,472;18388;66800;16406;3670;76764;69356;13182;57410;48050
evaluation,861,19546;61208;88748;22494;50208;91164;28122;4708;5836;51546
evaluation,862,59461;33222;70854;21911;11220;48360;57876;57868;29122;18832
evaluation,863,22494;19546;97662;4708;24504;88748;17368;28122;61208;76764
evaluation,864,3032;61065;20386;47971;96822;29734;3264;10528;33556;28376
evaluation,865,93312;89590;74256;43814;50750;34860;47586;7064;10596;88846
evaluation,866,946;96344;43844;13166;43157;40971;1428;29594;35256;44310
evaluation,867,64750;83276;64404;68842;14550;42618;58602;12314;1022;392
evaluation,868,7798;20208;22128;1440;2134;17902;41376;40956;14350;12964
evaluation,869,27886;17770;6614;4416;11598;12694;69432;41536;282;13500
evaluation,870,24043;34536;18018;66098;50031;10116;28534;5080;31790;29568
evaluation,871,81268;66098;55450;50031;83264;56112;83194;18018;34536;29114
evaluation,872,61065;3032;20386;98439;76816;22646;52476;14550;8102;92156
evaluation,873,22;2062;1402;1396;26824;3812;732;44702;20974;64736
evaluation,874,18364;18602;23790;17508;19852;22144;36172;19132;92410;18726
evaluation,875,13598;54258;31622;1328;52750;15048;81522;12998;4169;45341
evaluation,876,28376;41092;20936;33556;57514;14992;19128;684;14160;88676
evaluation,877,54482;98476;1083;72499;1084;16114;90013;4688;75382;24581
evaluation,878,22144;19132;74328;92670;36172;5628;38928;47707;23790;18364
evaluation,879,24690;72990;59414;39356;96114;49358;73044;60254;13608;10316
evaluation,880,12242;84806;1826;5466;38326;18805;8676;33882;26350;12854
evaluation,881,61065;3032;20386;30242;11930;96822;6536;23754;27158;52420
evaluation,882,69708;68945;58172;5752;60188;27780;74050;55338;1260;73044
evaluation,883,98853;85552;6134;15419;56460;8938;894;70974;2462;22844
evaluation,884,26556;24728;42248;30874;34628;63949;47402;1022;412;61967
evaluation,885,68945;24259;73044;36030;69708;74050;73112;31456;48420;62213
evaluation,886,85552;98853;56460;15419;6134;2492;58114;732;33016;22844
evaluation,887,32160;32120;34504;78402;25126;65370;82920;89894;82350;50491
evaluation,888,887;71788;19510;48026;4952;76644;19674;26156;77306;7913
evaluation,889,77510;18055;24220;87388;46522;20814;59502;5506;5508;95621
evaluation,890,63880;69619;77510;340;19674;18055;376;7988;16114;36044
evaluation,891,57390;57884;42716;75382;72499;12166;31080;87902;19767;88846
evaluation,892,57390;42716;75382;57884;72499;12166;82700;87902;86082;89658
evaluation,893,66330;92670;98080;120;17956;92410;46532;23894;75920;81834
evaluation,894,13886;86378;38952;4908;1118;56112;19146;19264;26412;32129
evaluation,895,9762;57962;86885;93860;13888;5946;83264;87554;6824;13718
evaluation,896,6134;98853;56460;15419;85552;24592;22302;17632;4440;42248
evaluation,897,3468;64354;8604;81070;6396;80858;16215;80744;63404;8676
evaluation,898,56112;55450;50031;81268;66098;1695;7426;24043;25578;5820
evaluation,899,85138;3636;3468;55362;9762;2836;15970;92374;58602;724
evaluation,900,19510;41422;71788;48026;63242;6219;5572;57596;30629;798
evaluation,901,82920;32160;65370;25126;82350;32120;50491;34504;25102;30642
evaluation,902,85884;82350;65370;25102;48140;95586;83840;58578;20488;47971
evaluation,903,59667;35378;75986;25600;28948;50990;63534;86885;2212;68262
evaluation,904,59667;22816;13848;3596;35968;2212;2195;94954;23082;18262
evaluation,905,532;14171;91970;27258;29402;13282;78392;40338;13598;5836
evaluation,906,34860;10290;46522;1672;94242;18238;43436;44166;93030;16728
evaluation,907,36480;42716;96422;90013;13848;1424;1442;54086;89798;16264
evaluation,908,12964;4092;74050;78590;258;56728;87902;65880;38422;78994
evaluation,909,98166;47092;6894;21516;98476;90013;21162;28032;51448;30232
evaluation,910,6851;81382;5946;2836;69794;18330;39509;26862;88670;75858
evaluation,911,19767;87902;3746;82700;56766;21162;42716;51448;8506;47092
evaluation,912,68590;38887;69606;59344;39314;92410;43308;19961;40757;8524
evaluation,913,59667;95268;77368;2660;6532;18330;48690;46412;98166;4996
evaluation,914,7642;6851;79296;19767;77306;98166;98476;3136;97930;88670
evaluation,915,1276;3006;17612;3548;17778;8416;552;89024;5212;26392
evaluation,916,99678;63242;82328;44784;41422;390;81414;59770;31088;50852
evaluation,917,8416;54220;4276;3548;2038;1276;12535;17612;45478;51596
evaluation,918,887;26156;77306;4952;34576;31227;76644;48026;19674;71788
evaluation,919,76348;78294;9160;8941;1146;95186;97962;84418;21606;4169
evaluation,920,9182;5256;29490;8102;42618;59526;45930;44954;6495;20264
evaluation,921,120;98080;86891;76996;45004;102;77252;75920;21260;86510
evaluation,922,59502;77510;95621;44446;6204;19674;18055;16114;31264;80112
evaluation,923,98476;21320;21090;98166;72456;46412;32754;72499;84162;28154
evaluation,924,2706;80668;92321;6006;10528;27818;7150;26528;496;54194
evaluation,925,20744;42762;85584;9110;21134;1430;21170;17778;7254;24676
evaluation,926,5730;7699;27434;308;67762;18640;41422;19510;23210;86723
evaluation,927,60042;44784;31642;26350;798;93974;61108;2195;46058;2212
evaluation,928,33416;86597;16114;26350;47098;15822;93030;44166;59226;91242
evaluation,929,89536;90;67762;51392;63498;32716;9392;25778;27434;118
evaluation,930,93312;15278;1672;9846;42556;45638;73590;16728;89590;65981
evaluation,931,3662;75834;98102;90534;65606;24504;58484;34814;99476;4514
evaluation,932,91580;78532;75452;7226;50070;17368;6910;32900;87297;70214
evaluation,933,93798;94034;98636;48400;71934;27662;3040;17106;47926;3264
evaluation,934,2660;69794;81382;98166;18330;28032;48690;26862;6851;16264
evaluation,935,39314;68590;29480;29674;764;69606;30296;1383;28684;28393
evaluation,936,30640;21280;8524;97292;18262;3662;32584;406;43814;63534
evaluation,937,55338;97268;68945;78402;39488;69708;73730;60188;73112;81666
evaluation,938,6828;54812;32584;22862;97292;93448;3166;96103;81357;18262
evaluation,939,72814;54640;12314;87572;12426;97962;1022;53586;73070;95186
evaluation,940,78994;88846;470;2316;55684;55338;39006;90198;87755;47556
evaluation,941,95606;27124;88788;44954;85676;32884;14812;87336;19040;1276
evaluation,942,398;54314;7391;46232;69619;31302;85920;340;96150;4276
evaluation,943,4536;3670;25612;69356;66560;66800;56728;48360;26052;31152
evaluation,944,17368;2734;84324;78164;17770;71043;51546;39418;2474;57868
evaluation,945,69794;81382;51448;47618;21280;23558;48690;88670;75858;57962
evaluation,946,946;96344;43844;43157;13166;82523;40971;82770;59296;73644
evaluation,947,19396;16952;16420;702;33492;28676;30826;64068;23924;42582
evaluation,948,98853;6134;56460;85552;15419;56370;22844;22302;23112;68262
evaluation,949,29154;732;2492;41498;8138;3612;51148;16454;27042;68262
evaluation,950,75176;89932;90148;39418;31584;5862;94748;98376;632;7426
evaluation,951,91970;65998;2248;7630;80866;4014;68542;17902;4044;14350
evaluation,952,54314;69619;398;19040;63880;26392;17778;1276;65556;57164
evaluation,953,88130;28816;92286;98588;68404;259;99838;79576;54282;43600
evaluation,954,34814;72932;77080;69164;77480;90534;23124;63242;1648;43970
evaluation,955,30904;9356;26312;35032;27228;75452;33210;79358;1308;5498
evaluation,956,6136;4536;5498;33270;79516;98194;66800;69356;26052;56786
evaluation,957,57876;60858;49986;2652;90148;23702;8451;90410;97806;2398
evaluation,958,93798;98636;76628;3040;41092;6536;57514;39760;10310;3264
evaluation,959,21712;3444;94616;28948;49358;72990;10688;49056;96114;1388
evaluation,960,85884;82920;82350;25102;25126;65370;95586;32160;17868;39220
evaluation,961,1382;29480;30232;24581;30296;1400;35124;29674;98166;4688
evaluation,962,98853;17632;85552;56460;15419;68262;24592;16454;6134;2540
evaluation,963,3032;61065;96822;20386;11930;27158;2035;52420;71834;15205
evaluation,964,45026;44954;45930;6495;29116;30359;45875;20264;42618;21606
evaluation,965,19828;3812;26810;74256;88944;15224;31706;34814;91970;89590
evaluation,966,12486;38558;3979;42582;82836;9182;97741;35850;9430;17626
evaluation,967,93312;1672;89590;81688;7064;77228;34860;43814;6960;41376
evaluation,968,83276;64750;68842;64404;42618;96702;46797;6495;96444;96414
evaluation,969,7366;68262;59410;14836;33492;19374;81666;3970;60188;85128
evaluation,970,89472;15200;42662;22;14836;2784;35378;68262;75986;12318
evaluation,971,23754;26182;23570;91992;3274;1248;3476;6180;52266;67048
evaluation,972,7988;77510;10682;36592;4044;80112;994;20814;63880;12402
evaluation,973,91864;54243;17778;33700;95606;81038;27672;3114;43594;69626
evaluation,974,8416;87800;32884;2038;1276;49076;24060;332;54220;33354
evaluation,975,28816;79576;896;88130;65998;54282;87755;84340;98588;90198
evaluation,976,45206;4276;5642;74800;46058;96150;4960;53292;4946;11528
evaluation,977,79807;79485;99234;57182;334;65910;48026;2526;88788;24060
evaluation,978,72940;86891;120;84776;98080;75920;1155;102;74010;75128
evaluation,979,887;2668;73268;798;42638;46394;79794;4952;71788;76644
evaluation,980,69801;97959;38750;96246;48752;99476;99516;57756;69164;37080
evaluation,981,20662;5362;22436;4536;94410;38542;56358;13868;31412;2314
evaluation,982,2290;8398;292;8514;28534;2570;8196;9108;13500;6194
evaluation,983,584;25578;56112;80664;18832;880;80898;81268;26818;25076
evaluation,984,41068;5498;25612;66800;98194;69356;56728;24906;57410;472
evaluation,985,5862;87297;14780;632;56162;81085;10720;47720;45688;10850
evaluation,986,65798;6150;6194;42062;22499;97228;4383;39296;3020;86378
evaluation,987,39419;94748;32476;89232;76764;31584;97662;98376;75176;87370
evaluation,988,89894;32120;65370;25126;32384;32160;50491;31868;13154;82350
evaluation,989,81382;28032;18330;2660;69794;98166;26862;5946;6851;18814
evaluation,990,38887;69606;68590;39314;8786;31950;97930;13848;63958;24478
evaluation,991,14992;54086;4762;65160;62944;89916;78928;4169;96854;54194
evaluation,992,69794;81382;75858;23558;51448;21280;22816;57962;6224;47618
evaluation,993,42716;87902;82700;57390;78994;72499;75382;89658;86082;5242
evaluation,994,89932;31510;98376;90148;69888;98210;10646;75176;632;46752
evaluation,995,9828;2706;47940;47264;30232;26528;99060;2863;9676;41328
evaluation,996,96150;10887;46058;11528;9696;45206;74800;58602;53292;7391
evaluation,997,13342;81522;12120;3064;12048;1736;7266;6614;3956;12910
evaluation,998,56140;22282;14072;57078;99020;70288;11874;38402;26550;21356
evaluation,999,40802;21516;47092;45237;35572;16264;51448;21162;31080;98166
evaluation,1000,54482;1083;1084;90013;17608;70474;2772;4688;40494;79296
evaluation,1001,96238;94304;78936;39220;88660;90410;8451;17956;2652;56728
evaluation,1002,39509;6152;21515;48866;32754;40494;27662;75464;98166;84162
evaluation,1003,30652;87894;2188;20662;17264;14014;97228;31412;25076;29402
evaluation,1004,91582;69578;71020;472;2996;16064;26052;8982;33838;25612
evaluation,1005,74256;19828;96238;26810;99796;88944;34814;3812;30070;93312
evaluation,1006,79576;59132;69562;49396;84340;50290;12;33492;84776;6042
evaluation,1007,136;39657;532;63862;45178;1162;1155;37248;27138;80840
evaluation,1008,10052;24650;69626;29116;21888;99224;41492;11808;9082;48244
evaluation,1009,42716;82700;54482;86082;87902;24581;12166;17608;1083;2316
evaluation,1010,30650;75858;51448;18706;69794;23558;115;22816;35572;19714
evaluation,1011,85706;77426;480;6346;37636;483;36600;69712;45688;97389
evaluation,1012,2035;49202;9958;2492;90532;2814;5272;51148;72828;63472
evaluation,1013,76492;29250;19948;64882;82836;35850;17626;7914;52266;34288
evaluation,1014,54243;41422;552;54314;17778;91864;85584;186;43594;25794
evaluation,1015,91580;45688;7226;32750;97294;39286;87297;79646;99564;89944
evaluation,1016,4248;1260;16114;5366;1732;55338;26350;64522;15970;22872
evaluation,1017,13886;56112;86378;4908;81268;5820;38952;1118;13868;66098
evaluation,1018,91582;69578;472;16064;31412;2996;2190;71020;16406;89252
evaluation,1019,45688;81085;7226;87297;77109;70131;99564;27266;79646;90410
evaluation,1020,2660;69794;81382;78392;48216;1247;6851;48690;28032;5946
evaluation,1021,16116;71330;96246;45875;31550;5086;33492;28190;57388;2863
evaluation,1022,73112;612;1684;73044;34628;15464;24592;35962;65842;20350
evaluation,1023,73307;71404;73644;73590;9124;73418;82770;82523;33736;59296
evaluation,1024,74256;19828;26810;96238;88944;3812;99796;34814;30070;93312
evaluation,1025,16116;71330;45875;96246;28190;57388;27818;36385;5086;25442
evaluation,1026,85884;19852;65370;10122;30642;2744;77100;28676;48782;33556
evaluation,1027,91582;31412;69578;2190;71020;26052;472;36426;85110;33838
evaluation,1028,22862;53030;10596;97292;52030;50750;10798;3444;3944;74256
evaluation,1029,23928;42218;69798;40971;52266;49494;27228;2744;19948;59296
evaluation,1030,37224;22823;39642;11038;85128;71671;9590;20406;7368;1094
evaluation,1031,97636;2654;90605;77368;3039;93798;7138;724;65160;18775
evaluation,1032,7830;8006;20680;65910;43970;87388;342;24060;10466;61945
evaluation,1033,702;60;798;16952;7914;4934;73124;86574;46046;65522
evaluation,1034,93312;1672;91970;15278;89590;54243;65981;27258;50256;34860
evaluation,1035,1428;31216;40971;2248;2262;35378;24728;20912;11132;9828
evaluation,1036,14072;74196;70131;99564;27266;21694;47200;57876;86654;28352
evaluation,1037,57048;79196;56370;1896;15048;10960;76628;46516;9491;75794
evaluation,1038,23670;59667;47264;40984;24478;32318;6219;2234;31974;54058
evaluation,1039,78590;40802;4090;35572;8648;32020;21516;31080;27572;19767
evaluation,1040,80668;7150;6006;10528;92321;54194;62944;97108;27818;22568
evaluation,1041,33556;18726;2026;65370;88676;14160;74050;4762;19128;20488
evaluation,1042,98636;58584;93798;41092;25296;55150;3040;78130;3264;76628
evaluation,1043,34536;10310;18775;5067;43684;1472;724;46300;3264;35832
evaluation,1044,65581;81522;36064;10174;88782;82036;1248;5366;1071;19914
evaluation,1045,28536;74808;3956;6618;1586;45572;76944;59414;95384;50070
evaluation,1046,6614;3956;1736;81522;13342;2351;7266;2436;12008;13896
evaluation,1047,98166;47092;40802;98476;28032;90013;2660;27572;21516;46300
evaluation,1048,85552;98853;15419;6134;56460;33016;17632;22844;22302;58114
evaluation,1049,18640;87388;65910;24060;68698;16728;41378;18238;54786;49128
evaluation,1050,13888;14152;58732;43594;91864;552;18430;11828;18786;51696
evaluation,1051,79807;79485;99234;95606;48026;45026;45875;44954;63880;38536
evaluation,1052,86891;72940;120;84776;75920;74010;75128;98080;1155;5684
evaluation,1053,34370;96114;59414;59770;24690;65910;49358;35054;3308;74158
evaluation,1054,29402;6150;80664;13886;27076;584;86378;880;22499;38168
evaluation,1055,6150;86378;25578;25076;80664;880;3608;3742;83682;97228
evaluation,1056,85552;15419;98853;6134;56460;17632;22844;33016;8938;58114
evaluation,1057,35058;49774;5484;4664;31616;1494;5256;96444;3108;5086
evaluation,1058,96822;20386;3032;61065;30242;64522;43658;60596;28178;29734
evaluation,1059,5086;4664;18786;9440;99060;51475;4100;3108;5814;35058
evaluation,1060,74256;35836;34814;86686;19828;3812;1366;12290;1098;3662
evaluation,1061,34288;9182;66738;70506;38558;94218;3979;76492;61967;6278
evaluation,1062,13242;4440;4592;22;35850;75986;76074;89472;74194;12318
evaluation,1063,82350;32160;65370;50491;32120;89894;30642;82920;34504;25102
evaluation,1064,88130;54282;259;1072;61190;6366;72294;16448;82992;21642
evaluation,1065,38248;8790;36064;62228;17824;8008;12290;9890;54786;11574
evaluation,1066,97790;98584;94065;67762;10506;124;71492;75920;24760;77252
evaluation,1067,77510;18055;59502;36044;5508;4044;95621;340;8838;87388
evaluation,1068,17502;282;6614;17770;2774;21636;12694;6496;30242;15102
evaluation,1069,880;80664;29874;33269;4728;67186;25578;6150;9108;10988
evaluation,1070,6150;80664;880;29402;86378;6910;29874;77702;25578;3608
evaluation,1071,99020;99564;27228;70131;30904;14072;7226;92650;50070;56930
evaluation,1072,98166;47092;46300;90013;40802;51448;28032;2660;27572;35572
evaluation,1073,62944;89916;7150;15716;92354;13514;2026;74196;84812;7764
evaluation,1074,13514;71694;74196;62944;22568;20694;84812;7150;89916;2026
evaluation,1075,82659;29810;76996;43772;27658;4100;5484;50550;92418;7920
evaluation,1076,35058;49774;20198;96414;96444;5484;99060;82659;76136;6828
evaluation,1077,2784;26810;35314;7472;3864;19828;68994;1428;37794;96169
evaluation,1078,99678;18640;86026;3792;38016;5642;24504;25554;19372;1826
evaluation,1079,79952;78702;27266;14072;27228;99564;50070;39286;92650;70131
evaluation,1080,28536;3956;12120;74808;6618;13342;4648;87297;45572;76944
evaluation,1081,844;17868;67186;63170;33016;1044;25102;7913;70974;2462
evaluation,1082,44954;45930;45026;45875;84748;13166;51596;29880;85676;42618
