system,eligible,repetition,ordinal,query,latency_ns_e2e
qenlo_cuda_buffered_prototype,10000,0,24,15,132978
qenlo_cuda_buffered_prototype,10000,0,25,72,132908
qenlo_cuda_buffered_prototype,10000,0,26,53,140452
qenlo_cuda_buffered_prototype,10000,0,27,70,141918
qenlo_cuda_buffered_prototype,10000,0,28,30,142407
qenlo_cuda_buffered_prototype,10000,0,29,35,146668
qenlo_cuda_buffered_prototype,10000,0,30,34,146179
qenlo_cuda_buffered_prototype,10000,0,31,24,134375
qenlo_cuda_buffered_prototype,10000,0,32,80,141918
qenlo_cuda_buffered_prototype,10000,0,33,65,142476
qenlo_cuda_buffered_prototype,10000,0,34,44,141429
qenlo_cuda_buffered_prototype,10000,0,35,40,133956
qenlo_cuda_buffered_prototype,10000,0,36,82,142896
qenlo_cuda_buffered_prototype,10000,0,37,89,136680
qenlo_cuda_buffered_prototype,10000,0,38,9,141918
qenlo_cuda_buffered_prototype,10000,0,39,25,143385
qenlo_cuda_buffered_prototype,10000,0,40,78,136330
qenlo_cuda_buffered_prototype,10000,0,41,92,141429
qenlo_cuda_buffered_prototype,10000,0,42,46,132489
qenlo_cuda_buffered_prototype,10000,0,43,62,143873
qenlo_cuda_buffered_prototype,10000,0,44,23,136750
qenlo_cuda_buffered_prototype,10000,0,45,90,133887
qenlo_cuda_buffered_prototype,10000,0,46,85,138636
qenlo_cuda_buffered_prototype,10000,0,47,31,135213
qenlo_cuda_buffered_prototype,10000,0,48,17,144363
qenlo_cuda_buffered_prototype,10000,0,49,28,141429
qenlo_cuda_buffered_prototype,10000,0,50,83,134445
qenlo_cuda_buffered_prototype,10000,0,51,37,135841
qenlo_cuda_buffered_prototype,10000,0,52,14,140521
qenlo_cuda_buffered_prototype,10000,0,53,55,133467
qenlo_cuda_buffered_prototype,10000,0,54,75,141430
qenlo_cuda_buffered_prototype,10000,0,55,0,133467
qenlo_cuda_buffered_prototype,10000,0,56,57,132908
qenlo_cuda_buffered_prototype,10000,0,57,1,152324
qenlo_cuda_buffered_prototype,10000,0,58,18,136680
qenlo_cuda_buffered_prototype,10000,0,59,10,137309
qenlo_cuda_buffered_prototype,10000,0,60,6,133467
qenlo_cuda_buffered_prototype,10000,0,61,54,132490
qenlo_cuda_buffered_prototype,10000,0,62,96,141010
qenlo_cuda_buffered_prototype,10000,0,63,84,133816
qenlo_cuda_buffered_prototype,10000,0,64,74,146667
qenlo_cuda_buffered_prototype,10000,0,65,94,146248
qenlo_cuda_buffered_prototype,10000,0,66,26,142407
qenlo_cuda_buffered_prototype,10000,0,67,21,132909
qenlo_cuda_buffered_prototype,10000,0,68,43,144782
qenlo_cuda_buffered_prototype,10000,0,69,29,133398
qenlo_cuda_buffered_prototype,10000,0,70,47,132978
qenlo_cuda_buffered_prototype,10000,0,71,61,148553
qenlo_cuda_buffered_prototype,10000,0,72,76,136610
qenlo_cuda_buffered_prototype,10000,0,73,91,132000
qenlo_cuda_buffered_prototype,10000,0,74,67,141988
qenlo_cuda_buffered_prototype,10000,0,75,71,132490
qenlo_cuda_buffered_prototype,10000,0,76,16,132909
qenlo_cuda_buffered_prototype,10000,0,77,95,132908
qenlo_cuda_buffered_prototype,10000,0,78,32,140032
qenlo_cuda_buffered_prototype,10000,0,79,99,135353
qenlo_cuda_buffered_prototype,10000,0,80,19,133467
qenlo_cuda_buffered_prototype,10000,0,81,97,141010
qenlo_cuda_buffered_prototype,10000,0,82,51,133397
qenlo_cuda_buffered_prototype,10000,0,83,87,141499
qenlo_cuda_buffered_prototype,10000,0,84,98,133956
qenlo_cuda_buffered_prototype,10000,0,85,7,133816
qenlo_cuda_buffered_prototype,10000,0,86,49,159379
qenlo_cuda_buffered_prototype,10000,0,87,48,146178
qenlo_cuda_buffered_prototype,10000,0,88,58,133398
qenlo_cuda_buffered_prototype,10000,0,89,45,132490
qenlo_cuda_buffered_prototype,10000,0,90,39,133398
qenlo_cuda_buffered_prototype,10000,0,91,73,141010
qenlo_cuda_buffered_prototype,10000,0,92,60,153861
qenlo_cuda_buffered_prototype,10000,0,93,52,138146
qenlo_cuda_buffered_prototype,10000,0,94,22,133397
qenlo_cuda_buffered_prototype,10000,0,95,50,139544
qenlo_cuda_buffered_prototype,10000,0,96,69,134376
qenlo_cuda_buffered_prototype,10000,0,97,68,150858
qenlo_cuda_buffered_prototype,10000,0,98,27,140033
qenlo_cuda_buffered_prototype,10000,0,99,59,147156
faiss_gpu_flat_ip,10000,0,0,64,140522
faiss_gpu_flat_ip,10000,0,1,8,134794
faiss_gpu_flat_ip,10000,0,2,4,119639
faiss_gpu_flat_ip,10000,0,3,20,121105
faiss_gpu_flat_ip,10000,0,4,42,126833
faiss_gpu_flat_ip,10000,0,5,13,126274
faiss_gpu_flat_ip,10000,0,6,93,126274
faiss_gpu_flat_ip,10000,0,7,33,125295
faiss_gpu_flat_ip,10000,0,8,5,137239
faiss_gpu_flat_ip,10000,0,9,41,120198
faiss_gpu_flat_ip,10000,0,10,66,125855
faiss_gpu_flat_ip,10000,0,11,11,127252
faiss_gpu_flat_ip,10000,0,12,56,126344
faiss_gpu_flat_ip,10000,0,13,77,125436
faiss_gpu_flat_ip,10000,0,14,2,117334
faiss_gpu_flat_ip,10000,0,15,88,132978
faiss_gpu_flat_ip,10000,0,16,12,126273
faiss_gpu_flat_ip,10000,0,17,63,125435
faiss_gpu_flat_ip,10000,0,18,86,122991
faiss_gpu_flat_ip,10000,0,19,36,117823
faiss_gpu_flat_ip,10000,0,20,38,123480
faiss_gpu_flat_ip,10000,0,21,79,126833
faiss_gpu_flat_ip,10000,0,22,3,116845
faiss_gpu_flat_ip,10000,0,23,81,136261
faiss_gpu_flat_ip,10000,0,24,15,116915
faiss_gpu_flat_ip,10000,0,25,72,118731
faiss_gpu_flat_ip,10000,0,26,53,128229
faiss_gpu_flat_ip,10000,0,27,70,118312
faiss_gpu_flat_ip,10000,0,28,30,127251
faiss_gpu_flat_ip,10000,0,29,35,120267
faiss_gpu_flat_ip,10000,0,30,34,140032
faiss_gpu_flat_ip,10000,0,31,24,129626
faiss_gpu_flat_ip,10000,0,32,80,124947
faiss_gpu_flat_ip,10000,0,33,65,119638
faiss_gpu_flat_ip,10000,0,34,44,126273
faiss_gpu_flat_ip,10000,0,35,40,119219
faiss_gpu_flat_ip,10000,0,36,82,123969
faiss_gpu_flat_ip,10000,0,37,89,116915
faiss_gpu_flat_ip,10000,0,38,9,124458
faiss_gpu_flat_ip,10000,0,39,25,119709
faiss_gpu_flat_ip,10000,0,40,78,126344
faiss_gpu_flat_ip,10000,0,41,92,126274
faiss_gpu_flat_ip,10000,0,42,46,125855
faiss_gpu_flat_ip,10000,0,43,62,126833
faiss_gpu_flat_ip,10000,0,44,23,126763
faiss_gpu_flat_ip,10000,0,45,90,117823
faiss_gpu_flat_ip,10000,0,46,85,122572
faiss_gpu_flat_ip,10000,0,47,31,128788
faiss_gpu_flat_ip,10000,0,48,17,124039
faiss_gpu_flat_ip,10000,0,49,28,127810
faiss_gpu_flat_ip,10000,0,50,83,125366
faiss_gpu_flat_ip,10000,0,51,37,126274
faiss_gpu_flat_ip,10000,0,52,14,117334
faiss_gpu_flat_ip,10000,0,53,55,128229
faiss_gpu_flat_ip,10000,0,54,75,127252
faiss_gpu_flat_ip,10000,0,55,0,121176
faiss_gpu_flat_ip,10000,0,56,57,126413
faiss_gpu_flat_ip,10000,0,57,1,123061
faiss_gpu_flat_ip,10000,0,58,18,116915
faiss_gpu_flat_ip,10000,0,59,10,127182
faiss_gpu_flat_ip,10000,0,60,6,122991
faiss_gpu_flat_ip,10000,0,61,54,125784
faiss_gpu_flat_ip,10000,0,62,96,126832
faiss_gpu_flat_ip,10000,0,63,84,121664
faiss_gpu_flat_ip,10000,0,64,74,124876
faiss_gpu_flat_ip,10000,0,65,94,121175
faiss_gpu_flat_ip,10000,0,66,26,122572
faiss_gpu_flat_ip,10000,0,67,21,116426
faiss_gpu_flat_ip,10000,0,68,43,123969
faiss_gpu_flat_ip,10000,0,69,29,124876
faiss_gpu_flat_ip,10000,0,70,47,122013
faiss_gpu_flat_ip,10000,0,71,61,129067
faiss_gpu_flat_ip,10000,0,72,76,118661
faiss_gpu_flat_ip,10000,0,73,91,119290
faiss_gpu_flat_ip,10000,0,74,67,125855
faiss_gpu_flat_ip,10000,0,75,71,126693
faiss_gpu_flat_ip,10000,0,76,16,124876
faiss_gpu_flat_ip,10000,0,77,95,119638
faiss_gpu_flat_ip,10000,0,78,32,140521
faiss_gpu_flat_ip,10000,0,79,99,128229
faiss_gpu_flat_ip,10000,0,80,19,125855
faiss_gpu_flat_ip,10000,0,81,97,127322
faiss_gpu_flat_ip,10000,0,82,51,125366
faiss_gpu_flat_ip,10000,0,83,87,127252
faiss_gpu_flat_ip,10000,0,84,98,117893
faiss_gpu_flat_ip,10000,0,85,7,136680
faiss_gpu_flat_ip,10000,0,86,49,134795
faiss_gpu_flat_ip,10000,0,87,48,121594
faiss_gpu_flat_ip,10000,0,88,58,126413
faiss_gpu_flat_ip,10000,0,89,45,118312
faiss_gpu_flat_ip,10000,0,90,39,123480
faiss_gpu_flat_ip,10000,0,91,73,126762
faiss_gpu_flat_ip,10000,0,92,60,126693
faiss_gpu_flat_ip,10000,0,93,52,118311
faiss_gpu_flat_ip,10000,0,94,22,128718
faiss_gpu_flat_ip,10000,0,95,50,125366
faiss_gpu_flat_ip,10000,0,96,69,125435
faiss_gpu_flat_ip,10000,0,97,68,118242
faiss_gpu_flat_ip,10000,0,98,27,124877
faiss_gpu_flat_ip,10000,0,99,59,119290
qenlo_cuda_buffered_prototype,10000,1,0,31,158541
qenlo_cuda_buffered_prototype,10000,1,1,65,164198
qenlo_cuda_buffered_prototype,10000,1,2,60,145341
qenlo_cuda_buffered_prototype,10000,1,3,54,134445
qenlo_cuda_buffered_prototype,10000,1,4,28,146668
qenlo_cuda_buffered_prototype,10000,1,5,51,134305
qenlo_cuda_buffered_prototype,10000,1,6,82,142407
qenlo_cuda_buffered_prototype,10000,1,7,8,145760
qenlo_cuda_buffered_prototype,10000,1,8,26,146248
qenlo_cuda_buffered_prototype,10000,1,9,19,134445
qenlo_cuda_buffered_prototype,10000,1,10,0,133886
qenlo_cuda_buffered_prototype,10000,1,11,86,135703
qenlo_cuda_buffered_prototype,10000,1,12,99,132001
qenlo_cuda_buffered_prototype,10000,1,13,10,131512
qenlo_cuda_buffered_prototype,10000,1,14,32,157982
qenlo_cuda_buffered_prototype,10000,1,15,53,137169
qenlo_cuda_buffered_prototype,10000,1,16,41,134795
qenlo_cuda_buffered_prototype,10000,1,17,15,133956
qenlo_cuda_buffered_prototype,10000,1,18,44,143385
qenlo_cuda_buffered_prototype,10000,1,19,84,132978
qenlo_cuda_buffered_prototype,10000,1,20,79,141010
qenlo_cuda_buffered_prototype,10000,1,21,61,144711
qenlo_cuda_buffered_prototype,10000,1,22,18,136260
qenlo_cuda_buffered_prototype,10000,1,23,47,133397
qenlo_cuda_buffered_prototype,10000,1,24,70,137728
qenlo_cuda_buffered_prototype,10000,1,25,80,142407
qenlo_cuda_buffered_prototype,10000,1,26,52,131511
qenlo_cuda_buffered_prototype,10000,1,27,77,141010
qenlo_cuda_buffered_prototype,10000,1,28,13,158471
qenlo_cuda_buffered_prototype,10000,1,29,23,135842
qenlo_cuda_buffered_prototype,10000,1,30,17,140940
qenlo_cuda_buffered_prototype,10000,1,31,76,141987
qenlo_cuda_buffered_prototype,10000,1,32,14,141988
qenlo_cuda_buffered_prototype,10000,1,33,64,142826
qenlo_cuda_buffered_prototype,10000,1,34,81,141918
qenlo_cuda_buffered_prototype,10000,1,35,83,136750
qenlo_cuda_buffered_prototype,10000,1,36,27,140940
qenlo_cuda_buffered_prototype,10000,1,37,89,143315
qenlo_cuda_buffered_prototype,10000,1,38,56,134445
qenlo_cuda_buffered_prototype,10000,1,39,94,142896
qenlo_cuda_buffered_prototype,10000,1,40,3,133886
qenlo_cuda_buffered_prototype,10000,1,41,45,134375
qenlo_cuda_buffered_prototype,10000,1,42,21,150928
qenlo_cuda_buffered_prototype,10000,1,43,29,141010
qenlo_cuda_buffered_prototype,10000,1,44,35,142407
qenlo_cuda_buffered_prototype,10000,1,45,57,133956
qenlo_cuda_buffered_prototype,10000,1,46,67,142826
qenlo_cuda_buffered_prototype,10000,1,47,39,133886
qenlo_cuda_buffered_prototype,10000,1,48,22,141988
qenlo_cuda_buffered_prototype,10000,1,49,78,142826
qenlo_cuda_buffered_prototype,10000,1,50,88,137588
qenlo_cuda_buffered_prototype,10000,1,51,58,134235
qenlo_cuda_buffered_prototype,10000,1,52,9,142895
qenlo_cuda_buffered_prototype,10000,1,53,38,134934
qenlo_cuda_buffered_prototype,10000,1,54,87,141918
qenlo_cuda_buffered_prototype,10000,1,55,20,141988
qenlo_cuda_buffered_prototype,10000,1,56,90,135283
qenlo_cuda_buffered_prototype,10000,1,57,68,153791
qenlo_cuda_buffered_prototype,10000,1,58,16,132000
qenlo_cuda_buffered_prototype,10000,1,59,25,142407
qenlo_cuda_buffered_prototype,10000,1,60,50,141918
qenlo_cuda_buffered_prototype,10000,1,61,30,142477
qenlo_cuda_buffered_prototype,10000,1,62,4,141500
qenlo_cuda_buffered_prototype,10000,1,63,48,145760
qenlo_cuda_buffered_prototype,10000,1,64,85,142966
qenlo_cuda_buffered_prototype,10000,1,65,55,134864
qenlo_cuda_buffered_prototype,10000,1,66,93,134794
qenlo_cuda_buffered_prototype,10000,1,67,24,134864
qenlo_cuda_buffered_prototype,10000,1,68,46,135841
qenlo_cuda_buffered_prototype,10000,1,69,6,134864
qenlo_cuda_buffered_prototype,10000,1,70,75,143734
qenlo_cuda_buffered_prototype,10000,1,71,73,145200
qenlo_cuda_buffered_prototype,10000,1,72,97,142337
qenlo_cuda_buffered_prototype,10000,1,73,59,136331
qenlo_cuda_buffered_prototype,10000,1,74,43,144292
qenlo_cuda_buffered_prototype,10000,1,75,74,134375
qenlo_cuda_buffered_prototype,10000,1,76,98,133398
qenlo_cuda_buffered_prototype,10000,1,77,91,135772
qenlo_cuda_buffered_prototype,10000,1,78,2,144712
qenlo_cuda_buffered_prototype,10000,1,79,1,143315
qenlo_cuda_buffered_prototype,10000,1,80,62,141499
qenlo_cuda_buffered_prototype,10000,1,81,95,134934
qenlo_cuda_buffered_prototype,10000,1,82,7,143874
qenlo_cuda_buffered_prototype,10000,1,83,40,134445
qenlo_cuda_buffered_prototype,10000,1,84,36,143315
qenlo_cuda_buffered_prototype,10000,1,85,72,137588
qenlo_cuda_buffered_prototype,10000,1,86,66,132909
qenlo_cuda_buffered_prototype,10000,1,87,49,148134
qenlo_cuda_buffered_prototype,10000,1,88,42,141918
qenlo_cuda_buffered_prototype,10000,1,89,96,139055
qenlo_cuda_buffered_prototype,10000,1,90,37,134375
qenlo_cuda_buffered_prototype,10000,1,91,69,135353
qenlo_cuda_buffered_prototype,10000,1,92,11,138217
qenlo_cuda_buffered_prototype,10000,1,93,5,134445
qenlo_cuda_buffered_prototype,10000,1,94,12,142407
qenlo_cuda_buffered_prototype,10000,1,95,33,133467
qenlo_cuda_buffered_prototype,10000,1,96,34,141918
qenlo_cuda_buffered_prototype,10000,1,97,92,141918
qenlo_cuda_buffered_prototype,10000,1,98,63,142965
qenlo_cuda_buffered_prototype,10000,1,99,71,136820
faiss_gpu_flat_ip,10000,1,0,31,143384
faiss_gpu_flat_ip,10000,1,1,65,122083
faiss_gpu_flat_ip,10000,1,2,60,131023
faiss_gpu_flat_ip,10000,1,3,54,126344
faiss_gpu_flat_ip,10000,1,4,28,124877
faiss_gpu_flat_ip,10000,1,5,51,126343
faiss_gpu_flat_ip,10000,1,6,82,133397
faiss_gpu_flat_ip,10000,1,7,8,127321
faiss_gpu_flat_ip,10000,1,8,26,124877
faiss_gpu_flat_ip,10000,1,9,19,126343
faiss_gpu_flat_ip,10000,1,10,0,116845
faiss_gpu_flat_ip,10000,1,11,86,125855
faiss_gpu_flat_ip,10000,1,12,99,124877
faiss_gpu_flat_ip,10000,1,13,10,141918
faiss_gpu_flat_ip,10000,1,14,32,131512
faiss_gpu_flat_ip,10000,1,15,53,125436
faiss_gpu_flat_ip,10000,1,16,41,115937
faiss_gpu_flat_ip,10000,1,17,15,118801
faiss_gpu_flat_ip,10000,1,18,44,124457
faiss_gpu_flat_ip,10000,1,19,84,118730
faiss_gpu_flat_ip,10000,1,20,79,125785
faiss_gpu_flat_ip,10000,1,21,61,128230
faiss_gpu_flat_ip,10000,1,22,18,119290
faiss_gpu_flat_ip,10000,1,23,47,118801
faiss_gpu_flat_ip,10000,1,24,70,124877
faiss_gpu_flat_ip,10000,1,25,80,126343
faiss_gpu_flat_ip,10000,1,26,52,124387
faiss_gpu_flat_ip,10000,1,27,77,126343
faiss_gpu_flat_ip,10000,1,28,13,125855
faiss_gpu_flat_ip,10000,1,29,23,126833
faiss_gpu_flat_ip,10000,1,30,17,126833
faiss_gpu_flat_ip,10000,1,31,76,118242
faiss_gpu_flat_ip,10000,1,32,14,117404
faiss_gpu_flat_ip,10000,1,33,64,116845
faiss_gpu_flat_ip,10000,1,34,81,125366
faiss_gpu_flat_ip,10000,1,35,83,120268
faiss_gpu_flat_ip,10000,1,36,27,125436
faiss_gpu_flat_ip,10000,1,37,89,120128
faiss_gpu_flat_ip,10000,1,38,56,128230
faiss_gpu_flat_ip,10000,1,39,94,127321
faiss_gpu_flat_ip,10000,1,40,3,126274
faiss_gpu_flat_ip,10000,1,41,45,120617
faiss_gpu_flat_ip,10000,1,42,21,125435
faiss_gpu_flat_ip,10000,1,43,29,126763
faiss_gpu_flat_ip,10000,1,44,35,123899
faiss_gpu_flat_ip,10000,1,45,57,118730
faiss_gpu_flat_ip,10000,1,46,67,127251
faiss_gpu_flat_ip,10000,1,47,39,126902
faiss_gpu_flat_ip,10000,1,48,22,125366
faiss_gpu_flat_ip,10000,1,49,78,126762
faiss_gpu_flat_ip,10000,1,50,88,117822
faiss_gpu_flat_ip,10000,1,51,58,125296
faiss_gpu_flat_ip,10000,1,52,9,123899
faiss_gpu_flat_ip,10000,1,53,38,128648
faiss_gpu_flat_ip,10000,1,54,87,126274
faiss_gpu_flat_ip,10000,1,55,20,118312
faiss_gpu_flat_ip,10000,1,56,90,123969
faiss_gpu_flat_ip,10000,1,57,68,124458
faiss_gpu_flat_ip,10000,1,58,16,121594
faiss_gpu_flat_ip,10000,1,59,25,117823
faiss_gpu_flat_ip,10000,1,60,50,127321
faiss_gpu_flat_ip,10000,1,61,30,144293
faiss_gpu_flat_ip,10000,1,62,4,125296
faiss_gpu_flat_ip,10000,1,63,48,125505
faiss_gpu_flat_ip,10000,1,64,85,117264
faiss_gpu_flat_ip,10000,1,65,55,125436
faiss_gpu_flat_ip,10000,1,66,93,124876
faiss_gpu_flat_ip,10000,1,67,24,124947
faiss_gpu_flat_ip,10000,1,68,46,135702
faiss_gpu_flat_ip,10000,1,69,6,121036
faiss_gpu_flat_ip,10000,1,70,75,123480
faiss_gpu_flat_ip,10000,1,71,73,126273
faiss_gpu_flat_ip,10000,1,72,97,124946
faiss_gpu_flat_ip,10000,1,73,59,116845
faiss_gpu_flat_ip,10000,1,74,43,126343
faiss_gpu_flat_ip,10000,1,75,74,117334
faiss_gpu_flat_ip,10000,1,76,98,155188
faiss_gpu_flat_ip,10000,1,77,91,133886
faiss_gpu_flat_ip,10000,1,78,2,120128
faiss_gpu_flat_ip,10000,1,79,1,118731
faiss_gpu_flat_ip,10000,1,80,62,129626
faiss_gpu_flat_ip,10000,1,81,95,124877
faiss_gpu_flat_ip,10000,1,82,7,123968
faiss_gpu_flat_ip,10000,1,83,40,116915
faiss_gpu_flat_ip,10000,1,84,36,126344
faiss_gpu_flat_ip,10000,1,85,72,121106
faiss_gpu_flat_ip,10000,1,86,66,126274
faiss_gpu_flat_ip,10000,1,87,49,118312
faiss_gpu_flat_ip,10000,1,88,42,125365
faiss_gpu_flat_ip,10000,1,89,96,117404
faiss_gpu_flat_ip,10000,1,90,37,125855
faiss_gpu_flat_ip,10000,1,91,69,127252
faiss_gpu_flat_ip,10000,1,92,11,120198
faiss_gpu_flat_ip,10000,1,93,5,121175
faiss_gpu_flat_ip,10000,1,94,12,126343
faiss_gpu_flat_ip,10000,1,95,33,118312
faiss_gpu_flat_ip,10000,1,96,34,125436
faiss_gpu_flat_ip,10000,1,97,92,118311
faiss_gpu_flat_ip,10000,1,98,63,124457
faiss_gpu_flat_ip,10000,1,99,71,126274
qenlo_cuda_buffered_prototype,10000,2,0,98,163220
qenlo_cuda_buffered_prototype,10000,2,1,42,145201
qenlo_cuda_buffered_prototype,10000,2,2,27,135283
qenlo_cuda_buffered_prototype,10000,2,3,35,142406
qenlo_cuda_buffered_prototype,10000,2,4,66,140521
qenlo_cuda_buffered_prototype,10000,2,5,68,156096
qenlo_cuda_buffered_prototype,10000,2,6,45,136191
qenlo_cuda_buffered_prototype,10000,2,7,96,146667
qenlo_cuda_buffered_prototype,10000,2,8,55,133887
qenlo_cuda_buffered_prototype,10000,2,9,29,134445
qenlo_cuda_buffered_prototype,10000,2,10,60,135283
qenlo_cuda_buffered_prototype,10000,2,11,78,142337
qenlo_cuda_buffered_prototype,10000,2,12,77,133956
qenlo_cuda_buffered_prototype,10000,2,13,19,142407
qenlo_cuda_buffered_prototype,10000,2,14,13,146667
qenlo_cuda_buffered_prototype,10000,2,15,1,142337
qenlo_cuda_buffered_prototype,10000,2,16,65,141080
qenlo_cuda_buffered_prototype,10000,2,17,57,134794
qenlo_cuda_buffered_prototype,10000,2,18,17,142337
qenlo_cuda_buffered_prototype,10000,2,19,91,137239
qenlo_cuda_buffered_prototype,10000,2,20,59,136749
qenlo_cuda_buffered_prototype,10000,2,21,31,136331
qenlo_cuda_buffered_prototype,10000,2,22,81,143315
qenlo_cuda_buffered_prototype,10000,2,23,87,141918
qenlo_cuda_buffered_prototype,10000,2,24,30,141988
qenlo_cuda_buffered_prototype,10000,2,25,95,132978
qenlo_cuda_buffered_prototype,10000,2,26,74,133956
qenlo_cuda_buffered_prototype,10000,2,27,51,135772
qenlo_cuda_buffered_prototype,10000,2,28,50,142826
qenlo_cuda_buffered_prototype,10000,2,29,99,137169
qenlo_cuda_buffered_prototype,10000,2,30,49,143315
qenlo_cuda_buffered_prototype,10000,2,31,93,133467
qenlo_cuda_buffered_prototype,10000,2,32,21,133886
qenlo_cuda_buffered_prototype,10000,2,33,62,141918
qenlo_cuda_buffered_prototype,10000,2,34,6,145759
qenlo_cuda_buffered_prototype,10000,2,35,7,138216
qenlo_cuda_buffered_prototype,10000,2,36,20,142477
qenlo_cuda_buffered_prototype,10000,2,37,75,141429
qenlo_cuda_buffered_prototype,10000,2,38,23,137728
qenlo_cuda_buffered_prototype,10000,2,39,76,140941
qenlo_cuda_buffered_prototype,10000,2,40,41,132978
qenlo_cuda_buffered_prototype,10000,2,41,73,143385
qenlo_cuda_buffered_prototype,10000,2,42,18,136750
qenlo_cuda_buffered_prototype,10000,2,43,64,136680
qenlo_cuda_buffered_prototype,10000,2,44,58,141499
qenlo_cuda_buffered_prototype,10000,2,45,48,141499
qenlo_cuda_buffered_prototype,10000,2,46,53,142407
qenlo_cuda_buffered_prototype,10000,2,47,70,141918
qenlo_cuda_buffered_prototype,10000,2,48,83,134864
qenlo_cuda_buffered_prototype,10000,2,49,54,137658
qenlo_cuda_buffered_prototype,10000,2,50,92,142826
qenlo_cuda_buffered_prototype,10000,2,51,4,143315
qenlo_cuda_buffered_prototype,10000,2,52,12,140940
qenlo_cuda_buffered_prototype,10000,2,53,16,133887
qenlo_cuda_buffered_prototype,10000,2,54,43,141010
qenlo_cuda_buffered_prototype,10000,2,55,2,143315
qenlo_cuda_buffered_prototype,10000,2,56,37,137658
qenlo_cuda_buffered_prototype,10000,2,57,15,134306
qenlo_cuda_buffered_prototype,10000,2,58,32,146668
qenlo_cuda_buffered_prototype,10000,2,59,86,133956
qenlo_cuda_buffered_prototype,10000,2,60,8,141918
qenlo_cuda_buffered_prototype,10000,2,61,40,133468
qenlo_cuda_buffered_prototype,10000,2,62,79,142407
qenlo_cuda_buffered_prototype,10000,2,63,10,137587
qenlo_cuda_buffered_prototype,10000,2,64,28,142896
qenlo_cuda_buffered_prototype,10000,2,65,63,141499
qenlo_cuda_buffered_prototype,10000,2,66,34,142407
qenlo_cuda_buffered_prototype,10000,2,67,52,133886
qenlo_cuda_buffered_prototype,10000,2,68,89,141010
qenlo_cuda_buffered_prototype,10000,2,69,85,141919
qenlo_cuda_buffered_prototype,10000,2,70,90,135912
qenlo_cuda_buffered_prototype,10000,2,71,0,133397
qenlo_cuda_buffered_prototype,10000,2,72,33,134725
qenlo_cuda_buffered_prototype,10000,2,73,25,140521
qenlo_cuda_buffered_prototype,10000,2,74,24,132908
qenlo_cuda_buffered_prototype,10000,2,75,72,133467
qenlo_cuda_buffered_prototype,10000,2,76,46,149460
qenlo_cuda_buffered_prototype,10000,2,77,88,141430
qenlo_cuda_buffered_prototype,10000,2,78,97,141010
qenlo_cuda_buffered_prototype,10000,2,79,82,141429
qenlo_cuda_buffered_prototype,10000,2,80,56,133956
qenlo_cuda_buffered_prototype,10000,2,81,80,140032
qenlo_cuda_buffered_prototype,10000,2,82,36,142477
qenlo_cuda_buffered_prototype,10000,2,83,84,135353
qenlo_cuda_buffered_prototype,10000,2,84,14,145689
qenlo_cuda_buffered_prototype,10000,2,85,9,142407
qenlo_cuda_buffered_prototype,10000,2,86,5,133398
qenlo_cuda_buffered_prototype,10000,2,87,61,133956
qenlo_cuda_buffered_prototype,10000,2,88,47,133886
qenlo_cuda_buffered_prototype,10000,2,89,11,140451
qenlo_cuda_buffered_prototype,10000,2,90,3,144293
qenlo_cuda_buffered_prototype,10000,2,91,26,145689
qenlo_cuda_buffered_prototype,10000,2,92,71,136191
qenlo_cuda_buffered_prototype,10000,2,93,39,133886
qenlo_cuda_buffered_prototype,10000,2,94,69,134864
qenlo_cuda_buffered_prototype,10000,2,95,94,142338
qenlo_cuda_buffered_prototype,10000,2,96,38,132908
qenlo_cuda_buffered_prototype,10000,2,97,67,151836
qenlo_cuda_buffered_prototype,10000,2,98,44,138147
qenlo_cuda_buffered_prototype,10000,2,99,22,134864
faiss_gpu_flat_ip,10000,2,0,98,136680
faiss_gpu_flat_ip,10000,2,1,42,122013
faiss_gpu_flat_ip,10000,2,2,27,128160
faiss_gpu_flat_ip,10000,2,3,35,127182
faiss_gpu_flat_ip,10000,2,4,66,125925
faiss_gpu_flat_ip,10000,2,5,68,122572
faiss_gpu_flat_ip,10000,2,6,45,128718
faiss_gpu_flat_ip,10000,2,7,96,119708
faiss_gpu_flat_ip,10000,2,8,55,125854
faiss_gpu_flat_ip,10000,2,9,29,127321
faiss_gpu_flat_ip,10000,2,10,60,124946
faiss_gpu_flat_ip,10000,2,11,78,119220
faiss_gpu_flat_ip,10000,2,12,77,125436
faiss_gpu_flat_ip,10000,2,13,19,136680
faiss_gpu_flat_ip,10000,2,14,13,129067
faiss_gpu_flat_ip,10000,2,15,1,119150
faiss_gpu_flat_ip,10000,2,16,65,127321
faiss_gpu_flat_ip,10000,2,17,57,128649
faiss_gpu_flat_ip,10000,2,18,17,123969
faiss_gpu_flat_ip,10000,2,19,91,127740
faiss_gpu_flat_ip,10000,2,20,59,133397
faiss_gpu_flat_ip,10000,2,21,31,120198
faiss_gpu_flat_ip,10000,2,22,81,124457
faiss_gpu_flat_ip,10000,2,23,87,125854
faiss_gpu_flat_ip,10000,2,24,30,126343
faiss_gpu_flat_ip,10000,2,25,95,119638
faiss_gpu_flat_ip,10000,2,26,74,130045
faiss_gpu_flat_ip,10000,2,27,51,127251
faiss_gpu_flat_ip,10000,2,28,50,123968
